[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[DTPO] it=122/150 step=1219878 J_new=0.0014 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=123/150 step=1229877 J_new=0.0009 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=124/150 step=1239876 J_new=0.0006 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=125/150 step=1249875 J_new=0.0003 revert mode=leaf gate=hold cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=126/150 step=1259874 J_new=0.0009 kept mode=full gate=revert(1) cand=15.95% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=127/150 step=1269873 J_new=0.0009 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=128/150 step=1279872 J_new=0.0007 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=129/150 step=1289871 J_new=0.0007 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=130/150 step=1299870 J_new=0.0010 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=131/150 step=1309869 J_new=0.0038 kept mode=full gate=revert(1) cand=31.41% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=132/150 step=1319868 J_new=0.0010 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=133/150 step=1329867 J_new=0.0032 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=134/150 step=1339866 J_new=0.0022 revert mode=leaf gate=hold cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=135/150 step=1349865 J_new=0.0019 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=136/150 step=1359864 J_new=0.0075 kept mode=full gate=revert(1) cand=50.64% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=137/150 step=1369863 J_new=0.0016 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=138/150 step=1379862 J_new=0.0000 revert mode=leaf gate=hold cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=139/150 step=1389861 J_new=-0.0003 revert mode=leaf gate=hold cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=140/150 step=1399860 J_new=-0.0006 revert mode=leaf gate=hold cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=141/150 step=1409859 J_new=0.0032 kept mode=full gate=revert(1) cand=43.69% leaves=64 survival=100.00% best=100.00% std=0.0%
