Detected IPython. Loading juliacall extension. See https://juliapy.github.io/PythonCall.jl/stable/compat/#IPython
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[DTPO] it=126/150 step=1259874 J_new=0.0804 kept mode=full gate=revert(2) cand=17.19% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=127/150 step=1269873 J_new=0.0630 kept mode=full gate=revert(3) cand=20.31% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=128/150 step=1279872 J_new=0.0328 kept mode=full gate=revert(4) cand=21.99% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=129/150 step=1289871 J_new=0.0361 kept mode=full gate=accept cand=95.00% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=130/150 step=1299870 J_new=0.0516 kept mode=full gate=revert(1) cand=20.43% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=131/150 step=1309869 J_new=0.0801 kept mode=full gate=revert(2) cand=5.00% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=132/150 step=1319868 J_new=0.0432 kept mode=full gate=revert(3) cand=88.95% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=133/150 step=1329867 J_new=0.0270 kept mode=full gate=accept cand=95.00% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=134/150 step=1339866 J_new=0.0545 kept mode=full gate=revert(1) cand=1.95% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=135/150 step=1349865 J_new=0.0196 kept mode=full gate=revert(2) cand=77.65% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=136/150 step=1359864 J_new=0.0265 kept mode=full gate=revert(3) cand=9.42% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=137/150 step=1369863 J_new=0.0748 kept mode=full gate=revert(4) cand=92.84% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=138/150 step=1379862 J_new=0.0194 kept mode=full gate=revert(5) cand=68.02% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=139/150 step=1389861 J_new=0.0401 kept mode=full gate=revert(6) cand=92.84% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=140/150 step=1399860 J_new=0.0349 kept mode=full gate=revert(7) cand=14.83% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=141/150 step=1409859 J_new=0.0980 kept mode=full gate=revert(8) cand=4.25% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=142/150 step=1419858 J_new=0.0421 kept mode=full gate=revert(9) cand=25.77% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=143/150 step=1429857 J_new=0.0295 kept mode=full gate=revert(10) cand=19.90% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=144/150 step=1439856 J_new=0.0345 kept mode=full gate=revert(11) cand=16.71% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=145/150 step=1449855 J_new=0.0741 kept mode=full gate=revert(12) cand=20.43% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=146/150 step=1459854 J_new=0.0361 kept mode=full gate=revert(13) cand=20.43% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=147/150 step=1469853 J_new=0.0088 kept mode=full gate=revert(14) cand=56.15% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=148/150 step=1479852 J_new=0.0060 kept mode=full gate=revert(15) cand=20.43% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=149/150 step=1489851 J_new=0.0088 kept mode=full gate=revert(16) cand=20.43% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=150/150 step=1499850 J_new=0.0141 kept mode=full gate=revert(17) cand=20.31% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] stored 5 candidate trees for final selection (cheap survivals: ['95.0%', '95.0%', '95.0%', '95.0%', '92.8%']). Run dtpo_select.py --ckpt <ckpt> --episodes 100 to pick the honest best.
